SampleDate,N1_Concentration_Merged,N2_Concentration_Merged,N/PMMoV,PV_Concentration_Merged,City,positives,Testing,NormalizedConc_crude,NormalizedConc,positives_crude,NormalizedConc_wo,NormalizedConc_wo_int,Type,N_gene,S_gene,BA.2,NormalizedBA.2,n_res_episodedate
2022-04-29,,,,1090000000.0,Winters (solids),17.0,1322.0,1.1559633027522935e-05,1.1559633027522935e-05,17.0,1.1559633027522935e-05,1.1559633027522935e-05,solids,12600.0,0.0,,,
2022-04-30,,,,,Winters (solids),13.0,1021.0,,1.9489396901789744e-05,13.0,,1.9489396901789744e-05,solids,,,,,
2022-05-01,,,,,Winters (solids),5.0,151.0,,2.7419160776056547e-05,5.0,,2.7419160776056547e-05,solids,,,,,
2022-05-02,,,,,Winters (solids),9.0,431.0,,3.534892465032336e-05,9.0,,3.534892465032336e-05,solids,,,,,
2022-05-03,,,,610000000.0,Winters (solids),14.0,1087.0,4.327868852459016e-05,4.327868852459016e-05,14.0,4.327868852459016e-05,4.327868852459016e-05,solids,26400.0,16800.0,,,
2022-05-04,,,,556000000.0,Winters (solids),17.0,1225.0,0.00013597122302158273,0.00013597122302158273,17.0,0.00013597122302158273,0.00013597122302158273,solids,75600.0,83400.0,,,
2022-05-05,,,,172000000.0,Winters (solids),17.0,1048.0,7.034883720930233e-05,7.034883720930233e-05,17.0,7.034883720930233e-05,7.034883720930233e-05,solids,12100.0,8040.0,,,
2022-05-06,,,,388000000.0,Winters (solids),14.0,1097.0,2.4587628865979382e-05,2.4587628865979382e-05,14.0,2.4587628865979382e-05,2.4587628865979382e-05,solids,9540.0,12700.0,,,
2022-05-07,,,,,Winters (solids),15.0,1366.0,,6.478784741692907e-05,15.0,,6.478784741692907e-05,solids,,,,,
2022-05-08,,,,,Winters (solids),6.0,167.0,,0.00010498806596787876,6.0,,0.00010498806596787876,solids,,,,,
2022-05-09,,,,478000000.0,Winters (solids),4.0,424.0,0.00014518828451882845,0.00014518828451882845,4.0,0.00014518828451882845,0.00014518828451882845,solids,69400.0,60600.0,,,
2022-05-10,,,,816000000.0,Winters (solids),6.0,680.0,0.00011936274509803922,0.00011936274509803922,6.0,0.00011936274509803922,0.00011936274509803922,solids,97400.0,76400.0,,,
2022-05-11,,,,1000000000.0,Winters (solids),44.0,1711.0,0.000121,0.000121,44.0,0.000121,0.000121,solids,121000.0,145000.0,,,
2022-05-12,,,,1170000000.0,Winters (solids),32.0,1371.0,8.324786324786324e-05,8.324786324786324e-05,32.0,8.324786324786324e-05,8.324786324786324e-05,solids,97400.0,103000.0,,,
2022-05-13,,,,454000000.0,Winters (solids),24.0,1338.0,0.0,0.0,24.0,0.0,0.0,solids,0.0,23000.0,,,
2022-05-14,,,,,Winters (solids),30.0,1432.0,,2.2828282828282826e-05,30.0,,2.2828282828282826e-05,solids,,,,,
2022-05-15,,,,,Winters (solids),5.0,245.0,,4.565656565656565e-05,5.0,,4.565656565656565e-05,solids,,,,,
2022-05-16,,,,330000000.0,Winters (solids),7.0,408.0,6.848484848484848e-05,6.848484848484848e-05,7.0,6.848484848484848e-05,6.848484848484848e-05,solids,22600.0,30000.0,22600.0,6.848484848484848e-05,
2022-05-17,,,,1030000000.0,Winters (solids),26.0,1140.0,3.689320388349514e-05,3.689320388349514e-05,26.0,3.689320388349514e-05,3.689320388349514e-05,solids,38000.0,36600.0,,,
2022-05-18,,,,890000000.0,Winters (solids),48.0,1528.0,6.674157303370786e-06,6.674157303370786e-06,48.0,6.674157303370786e-06,6.674157303370786e-06,solids,5940.0,23800.0,,,
2022-05-19,,,,352000000.0,Winters (solids),31.0,1309.0,6.875e-05,6.875e-05,31.0,6.875e-05,6.875e-05,solids,24200.0,36400.0,30400.0,8.636363636363636e-05,
2022-05-20,,,,,Winters (solids),19.0,1404.0,,6.245044926004228e-05,19.0,,6.245044926004228e-05,solids,,,,,
2022-05-21,,,,,Winters (solids),22.0,1100.0,,5.615089852008457e-05,22.0,,5.615089852008457e-05,solids,,,,,
2022-05-22,,,,,Winters (solids),17.0,447.0,,4.985134778012685e-05,17.0,,4.985134778012685e-05,solids,,,,,
2022-05-23,,,,946000000.0,Winters (solids),11.0,409.0,4.355179704016913e-05,4.355179704016913e-05,11.0,4.355179704016913e-05,4.355179704016913e-05,solids,41200.0,42400.0,36400.0,3.847780126849894e-05,
2022-05-24,,,,1850000000.0,Winters (solids),18.0,1058.0,2.8216216216216215e-05,2.8216216216216215e-05,18.0,2.8216216216216215e-05,2.8216216216216215e-05,solids,52200.0,81600.0,62600.0,3.383783783783784e-05,
2022-05-25,,,,1430000000.0,Winters (solids),40.0,1252.0,3.258741258741259e-05,3.258741258741259e-05,40.0,3.258741258741259e-05,3.258741258741259e-05,solids,46600.0,116000.0,55800.0,3.902097902097902e-05,
2022-05-26,,,,1260000000.0,Winters (solids),25.0,1183.0,6.46031746031746e-05,6.46031746031746e-05,25.0,6.46031746031746e-05,6.46031746031746e-05,solids,81400.0,163000.0,142000.0,0.0001126984126984127,
2022-05-27,,,,1220000000.0,Winters (solids),24.0,1430.0,3.901639344262295e-05,3.901639344262295e-05,24.0,3.901639344262295e-05,3.901639344262295e-05,solids,47600.0,51000.0,34000.0,2.7868852459016392e-05,
2022-05-28,,,,,Winters (solids),33.0,1257.0,,3.329455314648334e-05,33.0,,3.329455314648334e-05,solids,,,,,
2022-05-29,,,,,Winters (solids),16.0,244.0,,2.7572712850343735e-05,16.0,,2.7572712850343735e-05,solids,,,,,
2022-05-30,,,,,Winters (solids),0.0,4.0,,2.1850872554204124e-05,0.0,,2.1850872554204124e-05,solids,,,,,
2022-05-31,,,,1860000000.0,Winters (solids),21.0,722.0,1.6129032258064517e-05,1.6129032258064517e-05,21.0,1.6129032258064517e-05,1.6129032258064517e-05,solids,30000.0,51800.0,36600.0,1.967741935483871e-05,
2022-06-01,,,,1320000000.0,Winters (solids),52.0,1584.0,2.4848484848484847e-05,2.4848484848484847e-05,52.0,2.4848484848484847e-05,2.4848484848484847e-05,solids,32800.0,48600.0,48600.0,3.681818181818182e-05,
2022-06-02,,,,728000000.0,Winters (solids),17.0,872.0,0.00017445054945054944,0.00017445054945054944,17.0,0.00017445054945054944,0.00017445054945054944,solids,127000.0,143000.0,112000.0,0.00015384615384615385,
2022-06-03,,,,,Winters (solids),20.0,1401.0,,0.00016621527057847813,20.0,,0.00016621527057847813,solids,,,,,
2022-06-04,,,,,Winters (solids),23.0,1144.0,,0.0001579799917064068,23.0,,0.0001579799917064068,solids,,,,,
2022-06-05,,,,,Winters (solids),9.0,326.0,,0.00014974471283433547,9.0,,0.00014974471283433547,solids,,,,,
2022-06-06,,,,1060000000.0,Winters (solids),10.0,416.0,0.00014150943396226416,0.00014150943396226416,10.0,0.00014150943396226416,0.00014150943396226416,solids,150000.0,132000.0,115000.0,0.00010849056603773585,
2022-06-07,,,,1150000000.0,Winters (solids),11.0,762.0,7.982608695652174e-05,7.982608695652174e-05,11.0,7.982608695652174e-05,7.982608695652174e-05,solids,91800.0,131000.0,105000.0,9.130434782608696e-05,
2022-06-08,,,,516000000.0,Winters (solids),60.0,1395.0,0.00026937984496124034,0.00026937984496124034,60.0,0.00026937984496124034,0.00026937984496124034,solids,139000.0,126000.0,126000.0,0.0002441860465116279,
2022-06-09,,,,848000000.0,Winters (solids),27.0,785.0,0.00017570754716981132,0.00017570754716981132,27.0,0.00017570754716981132,0.00017570754716981132,solids,149000.0,181000.0,100000.0,0.0001179245283018868,
2022-06-10,,,,1630000000.0,Winters (solids),10.0,742.0,4.368098159509202e-05,4.368098159509202e-05,10.0,4.368098159509202e-05,4.368098159509202e-05,solids,71200.0,107000.0,94800.0,5.815950920245399e-05,
2022-06-11,,,,,Winters (solids),36.0,641.0,,5.485274162414235e-05,36.0,,5.485274162414235e-05,solids,,,,,
2022-06-12,,,,,Winters (solids),10.0,111.0,,6.602450165319268e-05,10.0,,6.602450165319268e-05,solids,,,,,
2022-06-13,,,,1070000000.0,Winters (solids),5.0,225.0,7.7196261682243e-05,7.7196261682243e-05,5.0,7.7196261682243e-05,7.7196261682243e-05,solids,82600.0,128000.0,97800.0,9.140186915887851e-05,
2022-06-14,,,,1020000000.0,Winters (solids),25.0,450.0,0.0003019607843137255,0.0003019607843137255,25.0,0.0003019607843137255,0.0003019607843137255,solids,308000.0,348000.0,238000.0,0.00023333333333333333,
2022-06-15,,,,712000000.0,Winters (solids),29.0,655.0,4.831460674157303e-05,4.831460674157303e-05,29.0,4.831460674157303e-05,4.831460674157303e-05,solids,34400.0,90800.0,59000.0,8.286516853932585e-05,
2022-06-16,,,,1360000000.0,Winters (solids),36.0,545.0,4.794117647058824e-05,4.794117647058824e-05,36.0,4.794117647058824e-05,4.794117647058824e-05,solids,65200.0,85200.0,47200.0,3.4705882352941173e-05,
2022-06-17,,,,664744231.0,Winters (solids),0.0,,0.00012451323673089536,0.00012451323673089536,0.0,0.00012451323673089536,0.00012451323673089536,solids,82769.4558,133467.094,89528.1508,0.0001346805983788974,
2022-06-18,,,,,Winters (solids),36.0,916.0,,0.00010352031086425422,36.0,,0.00010352031086425422,solids,,,,,
2022-06-19,,,,,Winters (solids),31.0,532.0,,8.252738499761307e-05,31.0,,8.252738499761307e-05,solids,,,,,
2022-06-20,,,,881559607.485956,Winters (solids),0.0,,6.153445913097191e-05,6.153445913097191e-05,0.0,6.153445913097191e-05,6.153445913097191e-05,solids,54246.2936383602,87363.0527162271,66203.6123225044,7.509828236266948e-05,
2022-06-21,,,,,Winters (solids),0.0,,,6.380278975054993e-05,0.0,,6.380278975054993e-05,solids,,,,,
2022-06-22,,,,1880441656.00238,Winters (solids),16.0,213.0,6.607112037012795e-05,6.607112037012795e-05,16.0,6.607112037012795e-05,6.607112037012795e-05,solids,124242.887002736,122359.725120162,99763.4612274093,5.305320742548102e-05,
2022-06-23,,,,772474650.430678,Winters (solids),43.0,818.0,0.00012197546227782497,0.00012197546227782497,43.0,0.00012197546227782497,0.00012197546227782497,solids,94222.9525841832,142244.318154778,122678.349032447,0.00015881213573034418,
2022-06-24,,,,675327353.838027,Winters (solids),30.0,707.0,0.000664362497543622,0.000664362497543622,30.0,0.000664362497543622,0.000664362497543622,solids,448662.167455357,521679.126839711,450533.990281078,0.0006671342241960122,
2022-06-25,,,,,Winters (solids),15.0,248.0,,0.0005050237043128449,15.0,,0.0005050237043128449,solids,,,,,
2022-06-26,,,,,Winters (solids),25.0,446.0,,0.0003456849110820677,25.0,,0.0003456849110820677,solids,,,,,
2022-06-27,,,,306956477.392238,Winters (solids),8.0,244.0,0.00018634611785129057,0.00018634611785129057,8.0,0.00018634611785129057,0.00018634611785129057,solids,57200.147911351,59066.9646865547,54712.2805772474,0.0001782411664417638,
2022-06-28,,,,2797383151.1406,Winters (solids),13.0,230.0,8.424907637994691e-05,8.424907637994691e-05,13.0,8.424907637994691e-05,8.424907637994691e-05,solids,235676.946764421,285943.910141129,235676.946764421,8.424907637994691e-05,
2022-06-29,,,,316032211.247857,Winters (solids),22.0,327.0,0.00024072376947951654,0.00024072376947951654,22.0,0.00024072376947951654,0.00024072376947951654,solids,76076.465168531,114124.539532465,68943.1834922522,0.00021815239408675847,
2022-06-30,,,,968386710.65489,Winters (solids),47.0,1220.0,0.0008589587607702924,0.0008589587607702924,47.0,0.0008589587607702924,0.0008589587607702924,solids,831804.248930544,1094127.87819623,908911.32793996,0.0009385830246733678,
2022-07-01,,,,1021934645.21301,Winters (solids),10.0,563.0,0.00030307325975730025,0.00030307325975730025,10.0,0.00030307325975730025,0.00030307325975730025,solids,309721.064183627,418210.605446493,365510.017903714,0.0003576647681100271,
2022-07-02,,,,,Winters (solids),0.0,,,0.00023739902881735856,0.0,,0.00023739902881735856,solids,,,,,
2022-07-03,,,,,Winters (solids),0.0,,,0.00017172479787741683,0.0,,0.00017172479787741683,solids,,,,,
2022-07-04,,,,,Winters (solids),0.0,,,0.0001060505669374751,0.0,,0.0001060505669374751,solids,,,,,
2022-07-05,,,,1466708590.83523,Winters (solids),3.0,68.0,4.0376335997533406e-05,4.0376335997533406e-05,3.0,4.0376335997533406e-05,4.0376335997533406e-05,solids,59220.318874032,60597.8588042433,66108.1804324171,4.507247100446259e-05,
2022-07-06,,,,1212658186.65511,Winters (solids),0.0,1.0,7.18447991158067e-05,7.18447991158067e-05,0.0,7.18447991158067e-05,7.18447991158067e-05,solids,87123.1838163748,124758.109383473,91084.3723730154,7.511133258767217e-05,
2022-07-07,,,,1178664725.71916,Winters (solids),0.0,,0.00017732384626781018,0.00017732384626781018,,0.00017732384626781018,0.00017732384626781018,solids,209005.362624715,237158.432563363,204983.830524777,0.0001739119073065553,
2022-07-08,,,,738089353.732722,Winters (solids),0.0,,0.00011868914037242624,0.00011868914037242624,,0.00011868914037242624,0.00011868914037242624,solids,87603.1909125764,127039.146644726,109510.940804113,0.0001483708446007057,
2022-07-09,,,,,Winters (solids),0.0,,,8.70586708774175e-05,,,8.70586708774175e-05,solids,,,,,
2022-07-10,,,,,Winters (solids),0.0,,,5.5428201382408754e-05,,,5.5428201382408754e-05,solids,,,,,
2022-07-11,,,,2356124911.533,Winters (solids),0.0,,2.379773188740001e-05,2.379773188740001e-05,,2.379773188740001e-05,2.379773188740001e-05,solids,56070.4289378864,104976.147587145,94905.5061726385,4.028033730643285e-05,
2022-07-12,,,,2586761827.83956,Winters (solids),0.0,,7.287165286741565e-05,7.287165286741565e-05,,7.287165286741565e-05,7.287165286741565e-05,solids,188501.609969006,234474.39021104,212278.900926807,8.206356636401288e-05,
2022-07-13,,,,495537211.160495,Winters (solids),0.0,,0.00040671895600576124,0.00040671895600576124,,0.00040671895600576124,0.00040671895600576124,solids,201544.377185203,218998.527386097,215119.655992733,0.00043411403048611795,
2022-07-14,,,,531980311.122044,Winters (solids),0.0,,0.00034587329381583864,0.00034587329381583864,,0.00034587329381583864,0.00034587329381583864,solids,183997.782452956,201624.382265973,209458.989706291,0.0003937344772487981,
2022-07-15,,,,570000242.648297,Winters (solids),0.0,,8.527454715687781e-05,8.527454715687781e-05,,8.527454715687781e-05,8.527454715687781e-05,solids,48606.512571144,61288.6330672976,42265.7844181679,7.415046741347942e-05,
2022-07-16,,,,,Winters (solids),0.0,,,0.00014078652953898547,,,0.00014078652953898547,solids,,,,,
2022-07-17,,,,,Winters (solids),0.0,,,0.00019629851192109313,,,0.00019629851192109313,solids,,,,,
2022-07-18,,,,514011198.928518,Winters (solids),0.0,,0.0002518104943032008,0.0002518104943032008,,0.0002518104943032008,0.0002518104943032008,solids,129433.414079571,147933.194841389,129433.414079571,0.0002518104943032008,
2022-07-19,,,,399948088.760641,Winters (solids),0.0,,0.00047060090129255144,0.00047060090129255144,,0.00047060090129255144,0.00047060090129255144,solids,188215.931040991,279613.35478009,213138.763440162,0.0005329160694345017,
2022-07-20,,,,596275803.056471,Winters (solids),0.0,,0.0001263770560082299,0.0001263770560082299,,0.0001263770560082299,0.0001263770560082299,solids,75355.5805592199,134579.502002962,104965.784611721,0.00017603562659036844,
2022-07-21,,,,476685057.49151,Winters (solids),0.0,,9.052537105910554e-05,9.052537105910554e-05,,9.052537105910554e-05,9.052537105910554e-05,solids,43152.09170775,81512.8385362773,124672.426449337,0.0002615404542055684,
2022-07-22,,,,308175971.771465,Winters (solids),0.0,,0.00014819818384576708,0.00014819818384576708,,0.00014819818384576708,0.00014819818384576708,solids,45671.1193214355,254077.283770024,233957.485666357,0.0007591684852051139,
2022-07-23,,,,,Winters (solids),0.0,,,0.00017849346155436778,,,0.00017849346155436778,solids,,,,,
2022-07-24,,,,,Winters (solids),0.0,,,0.0002087887392629685,,,0.0002087887392629685,solids,,,,,
2022-07-25,,,,,Winters (solids),0.0,,,0.0002390840169715692,,,0.0002390840169715692,solids,,,,,
2022-07-26,,,,498315628.408855,Winters (solids),0.0,,0.0002693792946801699,0.0002693792946801699,,0.0002693792946801699,0.0002693792946801699,solids,134235.912508883,174257.891186583,153291.888597684,0.0003076200702096222,
2022-07-27,,,,328435964.16593,Winters (solids),0.0,,0.0002798430611488514,0.0002798430611488514,,0.0002798430611488514,0.0002798430611488514,solids,91910.5256035683,176815.206878746,108414.931139029,0.0003300945784495647,
2022-07-28,,,,596984116.84999,Winters (solids),0.0,,0.0004130055251359442,0.0004130055251359442,,0.0004130055251359442,0.0004130055251359442,solids,246557.738677448,325676.156764212,280461.493997159,0.00046979724599211284,
2022-07-29,,,,6203220131.93335,Winters (solids),0.0,,5.58071732405289e-05,5.58071732405289e-05,,5.58071732405289e-05,5.58071732405289e-05,solids,346184.180551941,465379.3667711,373899.037311907,6.027499094980116e-05,
2022-07-30,,,,,Winters (solids),0.0,,,0.00010133278130091346,,,0.00010133278130091346,solids,,,,,
2022-07-31,,,,,Winters (solids),0.0,,,0.00014685838936129801,,,0.00014685838936129801,solids,,,,,
2022-08-01,,,,1829209346.90214,Winters (solids),0.0,,0.0001923839974216826,0.0001923839974216826,,0.0001923839974216826,0.0001923839974216826,solids,351910.606278139,370885.528027442,273328.534983842,0.0001494244141310222,
2022-08-02,,,,1198860932.8259,Winters (solids),0.0,,6.517520726365783e-05,6.517520726365783e-05,,6.517520726365783e-05,6.517520726365783e-05,solids,78136.0097772302,42784.1617252809,68832.1544799317,5.741462799833147e-05,
2022-08-03,,,,2877965003.17697,Winters (solids),0.0,,3.099289212164909e-05,3.099289212164909e-05,,3.099289212164909e-05,3.099289212164909e-05,solids,89196.4588733453,138432.122284792,107657.842683607,3.7407627460641146e-05,
2022-08-04,,,,1047995867.09204,Winters (solids),0.0,,0.00010562418010327645,0.00010562418010327645,,0.00010562418010327645,0.00010562418010327645,solids,110693.704213219,108963.504845331,72633.7318539394,6.930726936498536e-05,
2022-08-05,,,,969436473.469652,Winters (solids),0.0,,0.0002017492621204103,0.0002017492621204103,,0.0002017492621204103,0.0002017492621204103,solids,195583.093195115,175833.731862714,161472.178249176,0.0001665629287407153,
2022-04-21,,,,1540000000.0,Esparto (solids),6.0,1083.0,9.285714285714286e-05,9.285714285714286e-05,6.0,9.285714285714286e-05,9.285714285714286e-05,solids,143000.0,206000.0,,,
2022-04-22,,,,1940000000.0,Esparto (solids),13.0,1176.0,1.6494845360824743e-05,1.6494845360824743e-05,13.0,1.6494845360824743e-05,1.6494845360824743e-05,solids,32000.0,22800.0,,,
2022-04-23,,,,,Esparto (solids),11.0,1161.0,,1.2659063573883163e-05,11.0,,1.2659063573883163e-05,solids,,,,,
2022-04-24,,,,,Esparto (solids),9.0,253.0,,8.823281786941581e-06,9.0,,8.823281786941581e-06,solids,,,,,
2022-04-25,,,,16000000000.0,Esparto (solids),9.0,516.0,4.9875e-06,4.9875e-06,9.0,4.9875e-06,4.9875e-06,solids,79800.0,150000.0,,,
2022-04-26,,,,1800000000.0,Esparto (solids),8.0,1081.0,2.5666666666666666e-05,2.5666666666666666e-05,8.0,2.5666666666666666e-05,2.5666666666666666e-05,solids,46200.0,54600.0,,,
2022-04-27,,,,1385000000.0,Esparto (solids),14.0,1298.0,8.014440433212997e-06,8.014440433212997e-06,14.0,8.014440433212997e-06,8.014440433212997e-06,solids,11100.0,11560.0,,,
2022-04-28,,,,3100000000.0,Esparto (solids),13.0,1187.0,1.064516129032258e-05,1.064516129032258e-05,13.0,1.064516129032258e-05,1.064516129032258e-05,solids,33000.0,56600.0,,,
2022-04-29,,,,1520000000.0,Esparto (solids),17.0,1322.0,8.75e-06,8.75e-06,17.0,8.75e-06,8.75e-06,solids,13300.0,0.0,,,
2022-04-30,,,,,Esparto (solids),13.0,1021.0,,7.777777777777777e-06,13.0,,7.777777777777777e-06,solids,,,,,
2022-05-01,,,,,Esparto (solids),5.0,151.0,,6.805555555555556e-06,5.0,,6.805555555555556e-06,solids,,,,,
2022-05-02,,,,1080000000.0,Esparto (solids),9.0,431.0,5.833333333333333e-06,5.833333333333333e-06,9.0,5.833333333333333e-06,5.833333333333333e-06,solids,6300.0,6300.0,,,
2022-05-03,,,,2740000000.0,Esparto (solids),14.0,1087.0,6.532846715328467e-06,6.532846715328467e-06,14.0,6.532846715328467e-06,6.532846715328467e-06,solids,17900.0,17900.0,,,
2022-05-04,,,,1540000000.0,Esparto (solids),17.0,1225.0,9.675324675324676e-06,9.675324675324676e-06,17.0,9.675324675324676e-06,9.675324675324676e-06,solids,14900.0,11200.0,,,
2022-05-05,,,,160000000.0,Esparto (solids),17.0,1048.0,9.125e-05,9.125e-05,17.0,9.125e-05,9.125e-05,solids,14600.0,17400.0,,,
2022-05-06,,,,1210000000.0,Esparto (solids),14.0,1097.0,1.6115702479338843e-05,1.6115702479338843e-05,14.0,1.6115702479338843e-05,1.6115702479338843e-05,solids,19500.0,48800.0,,,
2022-05-07,,,,,Esparto (solids),15.0,1366.0,,1.2420158242039848e-05,15.0,,1.2420158242039848e-05,solids,,,,,
2022-05-08,,,,,Esparto (solids),6.0,167.0,,8.724614004740853e-06,6.0,,8.724614004740853e-06,solids,,,,,
2022-05-09,,,,3440000000.0,Esparto (solids),4.0,424.0,5.029069767441861e-06,5.029069767441861e-06,4.0,5.029069767441861e-06,5.029069767441861e-06,solids,17300.0,17300.0,,,
2022-05-10,,,,1920000000.0,Esparto (solids),6.0,680.0,0.00011666666666666667,0.00011666666666666667,6.0,0.00011666666666666667,0.00011666666666666667,solids,224000.0,230000.0,,,
2022-05-11,,,,1650000000.0,Esparto (solids),44.0,1711.0,2.8484848484848486e-05,2.8484848484848486e-05,44.0,2.8484848484848486e-05,2.8484848484848486e-05,solids,47000.0,75600.0,,,
2022-05-12,,,,1410000000.0,Esparto (solids),32.0,1371.0,1.801418439716312e-05,1.801418439716312e-05,32.0,1.801418439716312e-05,1.801418439716312e-05,solids,25400.0,23600.0,,,
2022-05-13,,,,1480000000.0,Esparto (solids),24.0,1338.0,1.0608108108108109e-05,1.0608108108108109e-05,24.0,1.0608108108108109e-05,1.0608108108108109e-05,solids,15700.0,12800.0,,,
2022-05-14,,,,,Esparto (solids),30.0,1432.0,,7.072072072072073e-06,30.0,,7.072072072072073e-06,solids,,,,,
2022-05-15,,,,,Esparto (solids),5.0,245.0,,3.5360360360360366e-06,5.0,,3.5360360360360366e-06,solids,,,,,
2022-05-16,,,,678000000.0,Esparto (solids),7.0,408.0,0.0,0.0,7.0,0.0,0.0,solids,0.0,11100.0,,,
2022-05-17,,,,1980000000.0,Esparto (solids),26.0,1140.0,1.0303030303030302e-05,1.0303030303030302e-05,26.0,1.0303030303030302e-05,1.0303030303030302e-05,solids,20400.0,20400.0,,,
2022-05-18,,,,1270000000.0,Esparto (solids),48.0,1528.0,3.275590551181102e-05,3.275590551181102e-05,48.0,3.275590551181102e-05,3.275590551181102e-05,solids,41600.0,80400.0,,,
2022-05-19,,,,730000000.0,Esparto (solids),31.0,1309.0,1.767123287671233e-05,1.767123287671233e-05,31.0,1.767123287671233e-05,1.767123287671233e-05,solids,12900.0,24000.0,7360.0,1.0082191780821918e-05,
2022-05-20,,,,,Esparto (solids),19.0,1404.0,,1.8253424657534248e-05,19.0,,1.8253424657534248e-05,solids,,,,,
2022-05-21,,,,,Esparto (solids),22.0,1100.0,,1.8835616438356166e-05,22.0,,1.8835616438356166e-05,solids,,,,,
2022-05-22,,,,,Esparto (solids),17.0,447.0,,1.9417808219178084e-05,17.0,,1.9417808219178084e-05,solids,,,,,
2022-05-23,,,,3560000000.0,Esparto (solids),11.0,409.0,2e-05,2e-05,11.0,2e-05,2e-05,solids,71200.0,59600.0,58200.0,1.6348314606741574e-05,
2022-05-24,,,,,Esparto (solids),18.0,1058.0,,2.33641975308642e-05,18.0,,2.33641975308642e-05,solids,,,,,
2022-05-25,,,,,Esparto (solids),40.0,1252.0,,2.6728395061728396e-05,40.0,,2.6728395061728396e-05,solids,,,,,
2022-05-26,,,,2160000000.0,Esparto (solids),25.0,1183.0,3.0092592592592593e-05,3.0092592592592593e-05,25.0,3.0092592592592593e-05,3.0092592592592593e-05,solids,65000.0,52400.0,70000.0,3.240740740740741e-05,
2022-05-27,,,,1540000000.0,Esparto (solids),24.0,1430.0,4.5974025974025974e-05,4.5974025974025974e-05,24.0,4.5974025974025974e-05,4.5974025974025974e-05,solids,70800.0,66000.0,49600.0,3.220779220779221e-05,
2022-05-28,,,,,Esparto (solids),33.0,1257.0,,3.789111550700955e-05,33.0,,3.789111550700955e-05,solids,,,,,
2022-05-29,,,,,Esparto (solids),16.0,244.0,,2.980820503999312e-05,16.0,,2.980820503999312e-05,solids,,,,,
2022-05-30,,,,,Esparto (solids),0.0,4.0,,2.172529457297669e-05,0.0,,2.172529457297669e-05,solids,,,,,
2022-05-31,,,,1510000000.0,Esparto (solids),21.0,722.0,1.3642384105960265e-05,1.3642384105960265e-05,21.0,1.3642384105960265e-05,1.3642384105960265e-05,solids,20600.0,24800.0,21800.0,1.4437086092715231e-05,
2022-06-01,,,,1860000000.0,Esparto (solids),52.0,1584.0,1.2580645161290322e-05,1.2580645161290322e-05,52.0,1.2580645161290322e-05,1.2580645161290322e-05,solids,23400.0,45400.0,17600.0,9.46236559139785e-06,
2022-06-02,,,,840000000.0,Esparto (solids),17.0,872.0,6.404761904761905e-05,6.404761904761905e-05,17.0,6.404761904761905e-05,6.404761904761905e-05,solids,53800.0,38800.0,48800.0,5.80952380952381e-05,
2022-06-03,,,,770000000.0,Esparto (solids),20.0,1401.0,5.974025974025974e-05,5.974025974025974e-05,20.0,5.974025974025974e-05,5.974025974025974e-05,solids,46000.0,44000.0,50000.0,6.493506493506494e-05,
2022-06-04,,,,,Esparto (solids),23.0,1144.0,,4.2695056881103394e-05,23.0,,4.2695056881103394e-05,solids,,,,,
2022-06-05,,,,,Esparto (solids),9.0,326.0,,2.5649854021947044e-05,9.0,,2.5649854021947044e-05,solids,,,,,
2022-06-06,,,,4300000000.0,Esparto (solids),10.0,416.0,8.604651162790698e-06,8.604651162790698e-06,10.0,8.604651162790698e-06,8.604651162790698e-06,solids,37000.0,43200.0,41200.0,9.58139534883721e-06,
2022-06-07,,,,930000000.0,Esparto (solids),11.0,762.0,6.838709677419355e-05,6.838709677419355e-05,11.0,6.838709677419355e-05,6.838709677419355e-05,solids,63600.0,50600.0,57800.0,6.21505376344086e-05,
2022-06-08,,,,1190000000.0,Esparto (solids),60.0,1395.0,0.0004689075630252101,0.0004689075630252101,60.0,0.0004689075630252101,0.0004689075630252101,solids,558000.0,648000.0,540000.0,0.000453781512605042,
2022-06-09,,,,1260000000.0,Esparto (solids),27.0,785.0,0.00021428571428571427,0.00021428571428571427,27.0,0.00021428571428571427,0.00021428571428571427,solids,270000.0,232000.0,204000.0,0.0001619047619047619,
2022-06-10,,,,366000000.0,Esparto (solids),10.0,742.0,0.00048360655737704917,0.00048360655737704917,10.0,0.00048360655737704917,0.00048360655737704917,solids,177000.0,180000.0,115000.0,0.00031420765027322404,
2022-06-11,,,,,Esparto (solids),36.0,641.0,,0.00036069265987298776,36.0,,0.00036069265987298776,solids,,,,,
2022-06-12,,,,,Esparto (solids),10.0,111.0,,0.0002377787623689263,10.0,,0.0002377787623689263,solids,,,,,
2022-06-13,,,,1480000000.0,Esparto (solids),5.0,225.0,0.00011486486486486487,0.00011486486486486487,5.0,0.00011486486486486487,0.00011486486486486487,solids,170000.0,157000.0,146000.0,9.864864864864865e-05,
2022-06-14,,,,1820000000.0,Esparto (solids),25.0,450.0,6.263736263736263e-05,6.263736263736263e-05,25.0,6.263736263736263e-05,6.263736263736263e-05,solids,114000.0,149000.0,73400.0,4.032967032967033e-05,
2022-06-15,,,,774000000.0,Esparto (solids),29.0,655.0,8.2687338501292e-05,8.2687338501292e-05,29.0,8.2687338501292e-05,8.2687338501292e-05,solids,64000.0,79600.0,54400.0,7.028423772609819e-05,
